,ndc,rxcui,ingredient_rxcui
86579,58864047806,198335,10829
86580,58864047810,198335,10180
86581,58864047810,198335,10829
86582,58864047814,198335,10180
86583,58864047814,198335,10829
86584,58864047820,198335,10180
86585,58864047820,198335,10829
86586,58864047830,198335,10180
86587,58864047830,198335,10829
86588,58864048730,966171,10582
86589,58864060130,284400,40790
86590,58864060230,197311,281
86591,58864060740,197518,2582
86592,58864060760,197518,2582
86593,58864060830,617314,83367
86594,58864061030,966164,10582
86595,58864061230,834102,7984
86596,58864061240,834102,7984
86597,58864061330,966190,10582
86598,58864061430,206206,17128
86599,58864061460,206206,17128
86600,58864061615,213345,2556
86601,58864061830,197884,29046
86602,58864061930,830837,3443
86603,58864062105,261339,139462
86604,58864062110,261339,139462
86605,58864062130,261339,139462
86606,58864062315,617320,83367
86607,58864062330,617320,83367
86608,58864062430,966283,10582
86609,58864062560,993528,42347
86610,58864062730,208149,36437
86611,58864062815,211700,32937
86612,58864062930,729929,39786
86613,58864063030,1099679,40254
86614,58864063420,309888,3407
86615,58864063720,205770,2551
86616,58864063730,205770,2551
86617,58864064314,198108,8356
86618,58864064556,856448,8787
86619,58864064860,313215,37798
86620,58864065506,212446,18631
86621,58864065530,212446,18631
86622,58864065830,153892,88249
86623,58864065930,979473,52175
86624,58864065930,979473,5487
86625,58864066130,1299861,30131
86626,58864066130,1299861,5487
86627,58864066230,979494,52175
86628,58864066730,857185,
86629,58864066842,197889,42351
86630,58864066914,672916,7417
86631,58864067014,261266,33738
86632,58864067142,992449,
86633,58864067328,313096,9997
86634,58864067430,104385,35296
86635,58864067630,197397,18993
86636,58864067730,897612,11170
86637,58864067820,835603,10689
86638,58864067930,206205,17128
86639,58864068030,856556,8787
86640,58864068130,351761,69749
86641,58864068230,152923,36567
86642,58864068320,212448,73645
86643,58864068321,212448,73645
86644,58864068530,617318,83367
86645,58864068930,865568,4821
86646,58864068960,865568,4821
86647,58864069020,211974,2194
86648,58864069360,861004,6809
86649,58864069430,153893,88249
86650,58864069630,729932,39786
86651,58864069720,824194,48203
86652,58864069720,824194,723
86653,58864069915,857118,161
86654,58864069915,857118,5489
86655,58864070015,854875,39993
86656,58864070330,352086,275635
86657,58864070430,212405,61381
86658,58864070530,865573,4821
86659,58864070614,897640,11170
86660,58864070730,208161,36437
86661,58864070830,856364,10737
86662,58864071060,310459,4719
86663,58864071530,993511,42347
86664,58864071615,1738511,32937
86665,58864071630,1738511,32937
86666,58864071730,197379,1202
86667,58864071930,313219,37798
86668,58864072130,317110,6057
86669,58864072230,966247,10582
86670,58864072530,353538,6057
86671,58864072615,153666,83818
86672,58864072830,311666,6915
86673,58864072930,628958,8591
86674,58864073001,966250,10582
86675,58864073030,966250,10582
86676,58864073320,209192,
86677,58864073590,315213,9873
86678,58864073830,153638,51272
86679,58864073860,153638,51272
86680,58864073930,208220,36567
86681,58864074030,824190,48203
86682,58864074030,824190,723
86683,58864074115,1738495,32937
86684,58864074315,904477,42463
86685,58864074330,904477,42463
86686,58864074430,1000141,6691
86687,58864074515,261267,33738
86688,58864074530,261267,33738
86689,58864074630,855671,8183
86690,58864074830,213169,32968
86691,58864074930,197380,1202
86692,58864075230,849431,7258
86693,58864075430,858813,3827
86694,58864075630,729931,39786
86695,58864075930,866414,6918
86696,58864076142,992447,8745
86697,58864076230,858810,3827
86698,58864076330,606731,283742
86699,58864076530,866438,6918
86700,58864076630,198316,5487
86701,58864076630,198316,10763
86702,58864076720,562508,723
86703,58864076720,562508,48203
86704,58864077115,153667,83818
86705,58864077730,617296,723
86706,58864077730,617296,48203
86707,58864077830,197446,2101
86708,58864077930,966191,10582
86709,58864078330,856373,10737
86710,58864078630,1142349,
86711,58864078730,197886,5487
86712,58864078730,197886,29046
86713,58864079106,308460,18631
86714,58864079230,199903,5487
86715,58864079620,198032,7417
86716,58864080030,966157,10582
86717,58864080330,197657,4083
86718,58864080530,1099871,40254
86719,58864080560,1099871,40254
86720,58864080606,197511,2551
86721,58864080614,197511,2551
86722,58864080890,993687,42347
86723,58864081215,309314,2556
86724,58864081350,1099870,40254
86725,58864081435,309371,2623
86726,58864081801,966220,10582
86727,58864082001,892246,10582
86728,58864082030,892246,10582
86729,58864082215,312078,61381
86730,58864082315,314111,15996
86731,58864082330,314111,15996
86732,58864082401,198034,7417
86733,58864082414,198034,7417
86734,58864082830,313584,39786
86735,58864083260,198051,7646
86736,58864083310,309309,2551
86737,58864083320,309309,2551
86738,58864083430,262095,83367
86739,58864083720,197517,21212
86740,58864084030,993518,42347
86741,58864084060,993518,42347
86742,58864084430,198045,7531
86743,58864084730,260333,35296
86744,58864084830,197984,6980
86745,58864084930,284591,2556
86746,58864085030,966170,10582
86747,58864085430,283417,18993
86748,58864085560,997512,87636
86749,58864085560,997512,8896
86750,58864086030,104369,49276
86751,58864086130,855184,119565
86752,58864086210,213270,136411
86753,58864086430,855191,119565
86754,58864087130,312504,8591
86755,58864087314,830845,3443
86756,58864087330,830845,3443
86757,58864088130,201961,25025
86758,58864088230,863671,77492
86759,58864088630,997230,135447
86760,58864088730,996563,6719
86761,58864088830,284509,51272
86762,58864088930,352304,341248
86763,58864089430,197979,6916
86764,58864089530,997224,135447
86765,58864089730,966224,10582
86766,58864095030,966221,10582
86767,58864095130,212232,214549
86768,58864095730,314006,4821
86769,58864095830,284549,115698
86770,58864096130,153640,51272
86771,58864096315,866018,1827
86772,58864096501,966158,10582
86773,58864096701,207346,4917
86774,58869040101,1430532,
86775,58869040601,1430524,
86776,58869041101,1308486,
86777,58869044101,1430403,
86778,58869044501,1430517,
86779,58869063501,579700,
86780,58869063601,1363370,
86781,58887002730,308972,2002
86782,58887083026,207716,7407
86783,58914000210,807732,
86784,58914000310,1245759,
86785,58914000410,807736,
86786,58914000450,807736,
86787,58914000510,1245771,
86788,58914001106,696328,
86789,58914001210,991063,3361
86790,58914001310,991088,3361
86791,58914001460,311866,
86792,58914001516,991084,
86793,58914001810,807734,
86794,58914001910,1245765,
86795,58914004510,807730,
86796,58914008052,991069,3361
86797,58914011110,351541,
86798,58914011150,351541,
86799,58914011210,1247388,6406
86800,58914011210,1247388,743
86801,58914011210,1247388,8031
86802,58914011508,546585,
86803,58914011610,284428,
86804,58914011650,284428,
86805,58914011710,1247381,6406
86806,58914011710,1247381,743
86807,58914011710,1247381,8031
86808,58914017014,208094,10156
86809,58914017110,208097,10156
86810,58914017121,208097,10156
86811,58914017150,208097,10156
86812,58914021460,696327,
86813,58914030180,1114470,4917
86814,58914050056,284995,
86815,58914050118,583257,52582
86816,58914050142,583257,52582
86817,58914050156,583257,52582
86818,58914060021,1294621,10395
86819,58914060021,1294621,47181
86820,58914060021,1294621,6922
86821,58914060120,1294621,10395
86822,58914060120,1294621,47181
86823,58914060120,1294621,6922
86824,58914078510,858752,62427
86825,58914078550,858752,62427
86826,58914079010,858735,62427
86827,58914079050,858735,62427
86828,58914080044,314233,
86829,58914080244,312905,
86830,58914080344,1855806,
86831,58914080444,1855806,
86832,58914091099,794803,
86833,58914093099,2004115,
86834,58980015010,605662,46241
86835,58980015011,605662,46241
86836,58980015020,605662,46241
86837,58980015022,605662,46241
86838,58980015520,1735165,
86839,58980020010,244309,
86840,58980020015,244309,
86841,58980033590,1000921,
86842,58980033690,1001718,10169
86843,58980033690,1001718,10223
86844,58980034061,999613,10223
86845,58980034061,999613,10169
86846,58980034085,999613,10223
86847,58980034085,999613,10169
86848,58980040912,252062,4910
86849,58980041512,198509,1596
86850,58980047205,206615,5509
86851,58980047210,206615,5509
86852,58980047310,206614,5509
86853,58980047510,206624,5509
86854,58980047610,206627,5509
86855,58980050117,1234482,2418
86856,58980050117,1234482,11248
86857,58980050117,1234482,1151
86858,58980050117,1234482,11246
86859,58980050117,1234482,10454
86860,58980050117,1234482,7393
86861,58980050117,1234482,9346
86862,58980050117,1234482,42954
86863,58980050117,1234482,11256
86864,58980050117,1234482,9873
86865,58980050217,1942027,
86866,58980057405,206616,5509
86867,58980057410,206616,5509
86868,58980057420,206616,5509
86869,58980058010,206608,
86870,58980058020,206608,
86871,58980060530,106199,11002
86872,58980060880,198884,11002
86873,58980061030,198886,11002
86874,58980062380,748302,
86875,58980062415,644535,
86876,58980062510,605686,
86877,58980062530,605686,
86878,58980062570,605686,
86879,58980063014,885568,9525
86880,58980063190,885235,9525
86881,58980068050,802780,11002
86882,58980068090,802780,11002
86883,58980071111,486096,
86884,58980072211,692845,
86885,58980072235,,
86886,58980076511,1052614,
86887,58980077611,1052614,
86888,58980077710,885770,11002
86889,58980078011,992582,2129
86890,58980078011,992582,33219
86891,58980078021,992582,2129
86892,58980078021,992582,33219
86893,58980079011,999653,
86894,58980079021,999653,
86895,58980079050,999653,
86896,58980081110,351706,3435
86897,58980081110,351706,5492
86898,58980081810,998525,6932
86899,58980082260,1010836,6387
86900,58980091540,248332,114202
86901,58980091895,311249,114202
86902,58980096012,1190238,
86903,58980096031,1190238,
86904,59004016080,197806,5640
86905,59004018050,197807,5640
86906,59010012516,754988,
86907,59011010010,1049504,7804
86908,59011010020,1049504,7804
86909,59011010025,1049504,7804
86910,59011010310,1049565,7804
86911,59011010320,1049565,7804
86912,59011010325,1049565,7804
86913,59011010510,1049586,7804
86914,59011010520,1049586,7804
86915,59011010525,1049586,7804
86916,59011010710,1049601,7804
86917,59011010720,1049601,7804
86918,59011010725,1049601,7804
86919,59011010910,1049559,
86920,59011020110,1049700,
86921,59011022520,1050409,7804
86922,59011025530,1232204,39993
86923,59011025630,1232200,39993
86924,59011026005,892574,7052
86925,59011026010,892574,7052
86926,59011026105,892660,7052
86927,59011026125,892660,7052
86928,59011026205,894813,7052
86929,59011026210,894813,7052
86930,59011026305,892560,7052
86931,59011026310,892560,7052
86932,59011026410,892648,7052
86933,59011027160,1595736,5489
86934,59011027260,1595742,5489
86935,59011027360,1595748,5489
86936,59011027460,1595754,5489
86937,59011027560,1595760,5489
86938,59011027660,1595766,5489
86939,59011027760,1595772,5489
86940,59011033430,833710,
86941,59011033530,833712,
86942,59011033630,833714,
86943,59011041010,1049504,7804
86944,59011041020,1049504,7804
86945,59011041510,1049545,7804
86946,59011041520,1049545,7804
86947,59011042010,1049565,7804
86948,59011042020,1049565,7804
86949,59011043010,1049576,7804
86950,59011043020,1049576,7804
86951,59011044010,1049586,7804
86952,59011044020,1049586,7804
86953,59011044110,897655,
86954,59011044210,897747,
86955,59011044225,897747,
86956,59011044410,897755,
86957,59011044501,1724356,
86958,59011044505,1724358,
86959,59011044550,1724359,
86960,59011044625,1724354,
86961,59011045101,897658,3423
86962,59011045201,897698,3423
86963,59011045210,897698,3423
86964,59011045401,897704,3423
86965,59011045405,897704,3423
86966,59011045410,897704,3423
86967,59011045810,897712,3423
86968,59011046010,1049595,7804
86969,59011046020,1049595,7804
86970,59011048010,1049601,7804
86971,59011048020,1049601,7804
86972,59011052330,1876609,1876597
86973,59011052390,1876609,1876597
86974,59011075004,904882,1819
86975,59011075104,904874,1819
86976,59011075204,904878,1819
86977,59011075704,1542999,1819
86978,59011075804,1432971,1819
86979,59011081510,1049545,7804
86980,59011083010,1049576,7804
86981,59011086010,1049595,7804
86982,59012026566,207772,7417
86983,59012041273,205830,4821
86984,59016042016,210918,214688
86985,59016042017,210918,214688
86986,59016042019,210918,214688
86987,59060018342,,
86988,59060183302,311033,253182
86989,59060183402,311027,1605101
86990,59060183702,213442,253182
86991,59060183702,213442,1605101
86992,59075006810,352277,59078
86993,59075059215,153734,57258
86994,59075059415,153735,57258
86995,59075065220,801962,3322
86996,59075065320,801962,3322
86997,59075067112,308977,2002
86998,59075068010,284408,39998
86999,59075068110,404725,39998
87000,59075068210,404726,
87001,59075069010,207478,8691
87002,59075069110,201747,8691
87003,59075071210,860184,
87004,59075072010,583451,
87005,59075072210,583451,
87006,59075072310,583453,68503
87007,59075073015,603541,354770
87008,59075074089,352058,228783
87009,59081052345,696243,
87010,59081062209,794326,
87011,59081062545,794548,
87012,59088006200,1653903,
87013,59088009054,1720258,4511
87014,59088009054,1720258,2418
87015,59088009300,1944991,
87016,59088009658,1941665,
87017,59088010473,198215,9873
87018,59088010564,313036,9873
87019,59088010573,313036,9873
87020,59088010664,315213,9873
87021,59088010673,315213,9873
87022,59088010759,1235389,1151
87023,59088010759,1235389,9873
87024,59088010759,1235389,11248
87025,59088010759,1235389,4511
87026,59088010759,1235389,7393
87027,59088010759,1235389,9346
87028,59088010759,1235389,10454
87029,59088010759,1235389,2418
87030,59088010759,1235389,42954
87031,59088010759,1235389,11246
87032,59088010759,1235389,11256
87033,59088010859,1364854,1151
87034,59088010859,1364854,9873
87035,59088010859,1364854,11248
87036,59088010859,1364854,4511
87037,59088010859,1364854,7393
87038,59088010859,1364854,9346
87039,59088010859,1364854,10454
87040,59088010859,1364854,2418
87041,59088010859,1364854,42954
87042,59088010859,1364854,11246
87043,59088010859,1364854,11256
87044,59088010959,1364855,1151
87045,59088010959,1364855,9873
87046,59088010959,1364855,11256
87047,59088010959,1364855,11248
87048,59088010959,1364855,4511
87049,59088010959,1364855,7393
87050,59088010959,1364855,9346
87051,59088010959,1364855,10454
87052,59088010959,1364855,2418
87053,59088010959,1364855,42954
87054,59088010959,1364855,11246
87055,59088011266,866566,
87056,59088011560,1947944,
87057,59088033400,1648930,
87058,59088033600,1658271,
87059,59088034300,1721154,
87060,59088035300,1948581,
87061,59088036300,1014314,10759
87062,59088036500,857700,3355
87063,59088036700,1658271,
87064,59088037210,857700,3355
87065,59088037500,857700,3355
87066,59088039200,1731276,
87067,59088039654,1745091,6387
87068,59088039682,1745091,6387
87069,59088077120,1012229,6387
87070,59088077120,1012229,5492
87071,59088081624,1012233,6387
87072,59088081624,1012233,5492
87073,59088081701,1012221,5492
87074,59088081701,1012221,6387
87075,59088081901,1012235,6387
87076,59088081901,1012235,5492
87077,59088081903,1012235,6387
87078,59088081903,1012235,5492
87079,59088081907,1012235,6387
87080,59088081907,1012235,5492
87081,59088081914,1012235,6387
